UUID;Version;Name (de);Name (en);Kategorie (original);Kategorie (en);Konformität;Laenderkennung;Typ;Referenzjahr;Gueltig bis;URL;Declaration owner;Veroeffentlicht am;Registrierungsnummer;Registrierungsstelle;UUID des Vorgängers;Version des Vorgängers;URL des Vorgängers;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg;biogener Kohlenstoffgehalt in kg;biogener Kohlenstoffgehalt (Verpackung) in kg;Modul;Szenario;Szenariobeschreibung;GWP;ODP;POCP;AP;EP;ADPE;ADPF;PERE;PERM;PERT;PENRE;PENRM;PENRT;SM;RSF;NRSF;FW;HWD;NHWD;RWD;CRU;MFR;MER;EEE;EET;AP (A2);GWPtotal (A2);GWPbiogenic (A2);GWPfossil (A2);GWPluluc (A2);ETPfw (A2);PM (A2);EPmarine (A2);EPfreshwater (A2);EPterrestrial (A2);HTPc (A2);HTPnc (A2);IRP (A2);SOP (A2);ODP (A2);POCP (A2);ADPF (A2);ADPE (A2);WDP (A2);
563350f7-fb56-4363-b86a-690227dd450e;20.19.120;Sonnenschutzlammellen Metall;Sun protection (metal blinds);'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Opake Füllungen';'Components for windows and curtain walls' / 'Infill' / 'Opaque fillings';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/563350f7-fb56-4363-b86a-690227dd450e?version=20.19.120;thinkstep;;;;;;;0.999999999999998;qm;f14c47f0-7e39-4bb8-9ac3-7af9a146fa96;Sonnenschutzjalousien (Metall);;2.391;;;;;;;;C2;;;0.00582333250211987;0.00000000000000000193;-0.00000384440790343318;0.0000117625040157932;0.00000279627239859773;0.00000000049003832657;0.0780586923156098;0.00455652626705954;0;0.00455652626705954;0.078269290900527;0;0.078269290900527;0;0;0;0.00000408075164661828;0.00000000292484176415;0.0000137376283717751;0.00000008240148172237;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
563350f7-fb56-4363-b86a-690227dd450e;20.19.120;Sonnenschutzlammellen Metall;Sun protection (metal blinds);'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Opake Füllungen';'Components for windows and curtain walls' / 'Infill' / 'Opaque fillings';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/563350f7-fb56-4363-b86a-690227dd450e?version=20.19.120;thinkstep;;;;;;;0.999999999999998;qm;f14c47f0-7e39-4bb8-9ac3-7af9a146fa96;Sonnenschutzjalousien (Metall);;2.391;;;;;;;;D;;;-14.8788616061211;0.00000000000599697457;-0.00296112435276246;-0.0472469065732327;-0.00307670967335857;-0.00000139988312486006;-155.481612669418;-59.76440681799;0;-59.76440681799;-192.064797271183;0;-192.064797271183;0;0;0;-0.130005973803539;-0.00000007083228127409;-3.25621364294729;-0.0144314206565016;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
55e5f6b9-224f-4938-8ae7-5495fade6f19;20.19.120;End of life - Kupferrohr (blank);End of life copper pipes (blank);'End of Life' / 'Generisch' / 'Gebäudetechnik';'End of Life' / 'Generic' / 'Building service engineering';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/55e5f6b9-224f-4938-8ae7-5495fade6f19?version=20.19.120;thinkstep;;;;;;;1;kg;84462890-cab2-4fe7-bdb0-8a1d7156accb;Kupferrohre (blank);;;;;;;;;;C2;;;0.00823315946372009;0.00000000000000013087;-0.0000141681839572084;0.0000345371254196184;0.00000858988856423832;0.00000000168803113599;0.102063942888297;0.0276191552629041;0;0.0276191552629041;0.10937365394433;0;0.10937365394433;0;0;0;0.0000146523217767053;0.00000000281219565373;0.0000401555012265804;0.0000028946707541573;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
55e5f6b9-224f-4938-8ae7-5495fade6f19;20.19.120;End of life - Kupferrohr (blank);End of life copper pipes (blank);'End of Life' / 'Generisch' / 'Gebäudetechnik';'End of Life' / 'Generic' / 'Building service engineering';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/55e5f6b9-224f-4938-8ae7-5495fade6f19?version=20.19.120;thinkstep;;;;;;;1;kg;84462890-cab2-4fe7-bdb0-8a1d7156accb;Kupferrohre (blank);;;;;;;;;;C3;;;0.00136414012621977;0.00000000000000000758;0.00000065709875629081;0.00000866595052416657;0.00000097501357527332;0.00000000013827181155;0.0193477735919426;0.00261340275239754;0;0.00261340275239754;0.0199115229726307;0;0.0199115229726307;0;0;0;0.00000500981278465788;0.00000000030347974004;0.10009877448469;0.00000022326008104524;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
55e5f6b9-224f-4938-8ae7-5495fade6f19;20.19.120;End of life - Kupferrohr (blank);End of life copper pipes (blank);'End of Life' / 'Generisch' / 'Gebäudetechnik';'End of Life' / 'Generic' / 'Building service engineering';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/55e5f6b9-224f-4938-8ae7-5495fade6f19?version=20.19.120;thinkstep;;;;;;;1;kg;84462890-cab2-4fe7-bdb0-8a1d7156accb;Kupferrohre (blank);;;;;;;;;;D;;;-1.14005499910738;-0.00000000000000586717;-0.000906624493623956;-0.020151653233304;-0.000422081636690622;-0.00100988933658499;-11.2899476481197;-1.81810151079312;0;-1.81810151079312;-11.00486054003;0;-11.00486054003;0;0;0;-0.013163487909382;-0.00000006973452491799;0.750013703925059;0.000113487009524783;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
55a89d7b-b585-404f-be34-bb7285730a89;20.19.120;Armierung (Kunstharzspachtel);Reinforcement (synthetic resin trowel);'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Kleber und Klebemörtel';'Mineral building products' / 'Mortar and Concrete' / 'Adhesive and adhesive mortar';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/55a89d7b-b585-404f-be34-bb7285730a89?version=20.19.120;thinkstep;;;;;;;0.999999999999999;kg;e1aa85fe-c4aa-47f2-a63c-2e70f97a4454;Armierungsmörtel;;;1550;;;;;;;A1-A3;;;0.476923489704442;0.0000000000000364906;0.00104189416297335;0.000914767782125429;0.00014621680638379;0.00000047635881129133;11.3749603648195;1.19678739639105;0;1.19678739639105;7.34298194038963;4.46759999999999;11.8105819403896;0;0;0;0.00296474543268826;0.00000002495736569584;0.0389796024442863;0.00017245964244885;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
55a89d7b-b585-404f-be34-bb7285730a89;20.19.120;Armierung (Kunstharzspachtel);Reinforcement (synthetic resin trowel);'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Kleber und Klebemörtel';'Mineral building products' / 'Mortar and Concrete' / 'Adhesive and adhesive mortar';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/55a89d7b-b585-404f-be34-bb7285730a89?version=20.19.120;thinkstep;;;;;;;0.999999999999999;kg;e1aa85fe-c4aa-47f2-a63c-2e70f97a4454;Armierungsmörtel;;;1550;;;;;;;C2;;;0.00348573688816407;0.00000000000000000115;-0.00000242006271611558;0.00000775653793763377;0.00000186228637611396;0.00000000029278633359;0.0466382262145174;0.00272241689543417;0;0.00272241689543417;0.0467640538981803;0;0.0467640538981803;0;0;0;0.00000243815278957968;0.00000000174752391811;0.0000082079086985383;0.00000004923294038082;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
55a89d7b-b585-404f-be34-bb7285730a89;20.19.120;Armierung (Kunstharzspachtel);Reinforcement (synthetic resin trowel);'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Kleber und Klebemörtel';'Mineral building products' / 'Mortar and Concrete' / 'Adhesive and adhesive mortar';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/55a89d7b-b585-404f-be34-bb7285730a89?version=20.19.120;thinkstep;;;;;;;0.999999999999999;kg;e1aa85fe-c4aa-47f2-a63c-2e70f97a4454;Armierungsmörtel;;;1550;;;;;;;C3;;;0;0;0;0;0;0;0;0;0;0;4.46759999999999;-4.46759999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
55a89d7b-b585-404f-be34-bb7285730a89;20.19.120;Armierung (Kunstharzspachtel);Reinforcement (synthetic resin trowel);'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Kleber und Klebemörtel';'Mineral building products' / 'Mortar and Concrete' / 'Adhesive and adhesive mortar';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/55a89d7b-b585-404f-be34-bb7285730a89?version=20.19.120;thinkstep;;;;;;;0.999999999999999;kg;e1aa85fe-c4aa-47f2-a63c-2e70f97a4454;Armierungsmörtel;;;1550;;;;;;;C4;;;0.0163696815146373;0.00000000000000009094;0.00000788518507548966;0.000103991406289999;0.0000117001629032799;0.0000000016592617386;0.232173283103311;0.0313608330287705;0;0.0313608330287705;0.238938275671568;0;0.238938275671568;0;0;0;0.000060117753415895;0.00000000364175688046;1.20118529381628;0.0000026791209725429;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
55945019-018a-46da-baae-a3ee62d59cf3;20.19.120;End of Life von Edelstahl;End of Life stainless steel;'End of Life' / 'Generisch' / 'Metalle';'End of Life' / 'Generic' / 'Metals';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/55945019-018a-46da-baae-a3ee62d59cf3?version=20.19.120;thinkstep;;;;;;;1;kg;3a3259aa-33d7-4edd-aa2c-5c9d6739d713;Edelstahlschrott;;;;;;;;;;C4;;;0.000682070063109887;0.00000000000000000379;0.0000003285493781454;0.00000433297526208329;0.00000048750678763666;0.00000000006913590578;0.00967388679597128;0.00130670137619877;0;0.00130670137619877;0.00995576148631534;0;0.00995576148631534;0;0;0;0.00000250490639232894;0.00000000015173987002;0.050049387242345;0.00000011163004052262;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
55945019-018a-46da-baae-a3ee62d59cf3;20.19.120;End of Life von Edelstahl;End of Life stainless steel;'End of Life' / 'Generisch' / 'Metalle';'End of Life' / 'Generic' / 'Metals';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/55945019-018a-46da-baae-a3ee62d59cf3?version=20.19.120;thinkstep;;;;;;;1;kg;3a3259aa-33d7-4edd-aa2c-5c9d6739d713;Edelstahlschrott;;;;;;;;;;D;;;-2.66377357901753;-0.00000000000000654319;-0.000647110606239878;-0.0100965296588496;-0.000687410890742316;-0.000082330634223077;-32.3108618372865;-6.49169425357608;0;-6.49169425357608;-32.6660980285224;0;-32.6660980285224;0;0;0;-0.0419789076012031;-0.00000020323571993381;-0.234931954175734;-0.000134241827040366;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
553d7a7a-bf66-4a69-b1ae-6cf15e396935;20.19.120;End of life - Holz naturbelassen in MVA;Natural wood incineration in municipal solid waste plant;'End of Life' / 'Generisch' / 'Holz';'End of Life' / 'Generic' / 'Wood';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/553d7a7a-bf66-4a69-b1ae-6cf15e396935?version=20.19.120;thinkstep;;;;;;;1;kg;64876ac6-a289-45f8-b94d-d720c93e2830;Verbrennungsgut;;;;;;;;;;C3;;;1.82315161175218;0.00000000000000052414;0.00001451859717823;0.000211164801081213;0.0000473410250277133;0.00000000566925195102;0.397287815541103;0.0925282842429048;0;0.0925282842429048;0.431171755667232;0;0.431171755667232;0;0;0;0.00438704131002526;0.00000000035025433889;0.01241430763435;0.00001342322658092;0;0;0;2.21283490676474;5.18785719794478;;;;;;;;;;;;;;;;;;;;
553d7a7a-bf66-4a69-b1ae-6cf15e396935;20.19.120;End of life - Holz naturbelassen in MVA;Natural wood incineration in municipal solid waste plant;'End of Life' / 'Generisch' / 'Holz';'End of Life' / 'Generic' / 'Wood';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/553d7a7a-bf66-4a69-b1ae-6cf15e396935?version=20.19.120;thinkstep;;;;;;;1;kg;64876ac6-a289-45f8-b94d-d720c93e2830;Verbrennungsgut;;;;;;;;;;D;;;-0.685638719805119;-0.00000000000001531366;-0.000058682094805481;-0.00057097366811237;-0.000107949492496784;-0.00000016580023721195;-9.23575502656659;-2.76992754076306;0;-2.76992754076306;-10.0804890268546;0;-10.0804890268546;0;0;0;-0.00129287985147844;-0.00000000528308887727;-0.00461639505380034;-0.00033461450028589;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
531ab34f-6750-41a8-aedc-35cf4df3c8b1;20.19.120;Stahl warmgewalzte Bleche (2-20mm);Steel sheet hot dip galvanized (2-20mm);'Metalle' / 'Stahl und Eisen' / 'Stahlbleche';'Metals' / 'Steel and iron' / 'Steel sheets';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/531ab34f-6750-41a8-aedc-35cf4df3c8b1?version=20.19.120;thinkstep;;;;;;;0.999999999999999;kg;acf0597b-9e70-41ca-acaa-fb97f979fee8;Stahl Feinblech (verzinkt);;;7850;;;;;;;A1-A3;;;2.67628468767533;0.00000000000000584725;0.000740584863059577;0.0057536662573283;0.000542303410927221;0.00019469600658927;24.7272113061996;2.00151582741055;0;2.00151582741055;25.6921939538703;0;25.6921939538703;0.191121524677521;0;0;0.00288926649173719;0.00000001833990391558;0.0342641177385815;0.000387083649174022;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
531ab34f-6750-41a8-aedc-35cf4df3c8b1;20.19.120;Stahl warmgewalzte Bleche (2-20mm);Steel sheet hot dip galvanized (2-20mm);'Metalle' / 'Stahl und Eisen' / 'Stahlbleche';'Metals' / 'Steel and iron' / 'Steel sheets';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/531ab34f-6750-41a8-aedc-35cf4df3c8b1?version=20.19.120;thinkstep;;;;;;;0.999999999999999;kg;acf0597b-9e70-41ca-acaa-fb97f979fee8;Stahl Feinblech (verzinkt);;;7850;;;;;;;C1;;;0.000658964671800686;0.00000000000000000022;0.00000022710893957917;0.00000229843319714164;0.00000054230443410315;0.00000000005584338648;0.00889534856136612;0.000519248890445602;0;0.000519248890445602;0.00891934778251364;0;0.00891934778251364;0;0;0;0.00000046503095571047;0.00000000033330672353;0.0000015655014085986;0.00000000939024060165;0;1.1;0;0;0;;;;;;;;;;;;;;;;;;;;
531ab34f-6750-41a8-aedc-35cf4df3c8b1;20.19.120;Stahl warmgewalzte Bleche (2-20mm);Steel sheet hot dip galvanized (2-20mm);'Metalle' / 'Stahl und Eisen' / 'Stahlbleche';'Metals' / 'Steel and iron' / 'Steel sheets';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/531ab34f-6750-41a8-aedc-35cf4df3c8b1?version=20.19.120;thinkstep;;;;;;;0.999999999999999;kg;acf0597b-9e70-41ca-acaa-fb97f979fee8;Stahl Feinblech (verzinkt);;;7850;;;;;;;C2;;;0.00255297347747473;0.00000000000000000085;-0.00000168540460474931;0.0000051567312651439;0.00000122589758816209;0.00000000021483486478;0.034221259235252;0.00199760029244171;0;0.00199760029244171;0.0343135865412218;0;0.0343135865412218;0;0;0;0.00000178901869645694;0.00000000128226293913;0.00000602263409547351;0.00000003612515638859;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
531ab34f-6750-41a8-aedc-35cf4df3c8b1;20.19.120;Stahl warmgewalzte Bleche (2-20mm);Steel sheet hot dip galvanized (2-20mm);'Metalle' / 'Stahl und Eisen' / 'Stahlbleche';'Metals' / 'Steel and iron' / 'Steel sheets';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/531ab34f-6750-41a8-aedc-35cf4df3c8b1?version=20.19.120;thinkstep;;;;;;;0.999999999999999;kg;acf0597b-9e70-41ca-acaa-fb97f979fee8;Stahl Feinblech (verzinkt);;;7850;;;;;;;D;;;-1.57619251119909;0.00000000000000968216;-0.000474834704053966;-0.00363575979155145;-0.000302013946684007;0.00000003751574009525;-12.4676019141992;1.360074131361;0;1.360074131361;-11.9197553782445;0;-11.9197553782445;0;0;0;-0.00107376514349369;-0.00000001009549607015;-0.0227006765263358;0.000216281732382892;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5220058e-bc8a-49a8-9964-acd52617678e;20.19.120;Nutzung - Öl Brennwert < 20 kW;Usage - oil condensing boiler< 20 kW;'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger';'Building service engineering' / 'Use' / 'Use heat generator';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/5220058e-bc8a-49a8-9964-acd52617678e?version=20.19.120;thinkstep;;;;;;;3.6;MJ;fe2304b5-b6eb-43a6-a2ad-6343d5600bb6;Thermische Energie (MJ);;;;;;;;;;B6;;;0.314833251508914;0.00000000000000066369;0.000042441686588821;0.000537681506089703;0.0000327506323757338;0.0000000166718323528;4.34675653076769;0.121803890171371;0;0.121803890171371;4.38765773611511;0;4.38765773611511;0;0;0;0.0000688848281940831;0.00000000059712301522;0.000701338044033731;0.0000161908138168047;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
510e8761-8b2d-46a5-b8df-6d1ac321ce92;20.19.120;Klein-LKW;Small truck;'Sonstige' / 'Güter - Transporte[t km]' / 'LKW';'Others' / 'Transport of goods [t km]' / 'Truck';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/510e8761-8b2d-46a5-b8df-6d1ac321ce92?version=20.19.120;thinkstep;;;;;;;1000;kgkm;f5458338-7c8d-4b77-815b-ef2a2df69ee8;Transportleistung;;;;;;;;;;A4;;;0.128902529410608;0.00000000000000005891;-0.0000955620235195485;0.000291668168430832;0.000069307600859641;0.0000000112467365776;1.72087321241085;0.103199191934729;0;0.103199191934729;1.72671035316867;0;1.72671035316867;0;0;0;0.0000913304701805833;0.00000006416863569302;0.000308847658918366;0.00000228959776599658;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
50c9e674-afd9-456c-9440-6506bec6d55b;20.19.120;Feuerverzinktes Stahlblech;Hot dip galvanized steel;'Metalle' / 'Stahl und Eisen' / 'Stahlbleche';'Metals' / 'Steel and iron' / 'Steel sheets';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/50c9e674-afd9-456c-9440-6506bec6d55b?version=20.19.120;thinkstep;;;;;;;1;qm;03b7dae6-135e-477a-a07b-8cfdda130d09;Stahl (feuerverzinkt);;5.72;;;;;;;;A1-A3;;;16.3885233771197;0.00000000000003077345;0.0044943992175989;0.0345421157702322;0.00328332585482632;0.000608024671007393;150.835060547902;9.79081618649871;0;9.79081618649871;154.905412034401;0;154.905412034401;1.19259831398773;0;0;0.0136723437530598;0.00000011116689366954;0.19740946198593;0.00162949361174215;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
50c9e674-afd9-456c-9440-6506bec6d55b;20.19.120;Feuerverzinktes Stahlblech;Hot dip galvanized steel;'Metalle' / 'Stahl und Eisen' / 'Stahlbleche';'Metals' / 'Steel and iron' / 'Steel sheets';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/50c9e674-afd9-456c-9440-6506bec6d55b?version=20.19.120;thinkstep;;;;;;;1;qm;03b7dae6-135e-477a-a07b-8cfdda130d09;Stahl (feuerverzinkt);;5.72;;;;;;;;C1;;;0.00411193955203628;0.00000000000000000137;0.00000141715978297405;0.0000143422231501638;0.00000338397966880364;0.00000000034846273165;0.0555069750229246;0.00324011307638055;0;0.00324011307638055;0.0556567301628851;0;0.0556567301628851;0;0;0;0.00000290179316363345;0.00000000207983395485;0.00000976872878965526;0.00000005859510135428;0;6.864;0;0;0;;;;;;;;;;;;;;;;;;;;
50c9e674-afd9-456c-9440-6506bec6d55b;20.19.120;Feuerverzinktes Stahlblech;Hot dip galvanized steel;'Metalle' / 'Stahl und Eisen' / 'Stahlbleche';'Metals' / 'Steel and iron' / 'Steel sheets';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/50c9e674-afd9-456c-9440-6506bec6d55b?version=20.19.120;thinkstep;;;;;;;1;qm;03b7dae6-135e-477a-a07b-8cfdda130d09;Stahl (feuerverzinkt);;5.72;;;;;;;;C2;;;0.0159305544994423;0.00000000000000000527;-0.00000964051433916606;0.0000321780030944979;0.00000764960095013145;0.00000000134056955624;0.213540657627972;0.0124650258248363;0;0.0124650258248363;0.214116780017224;0;0.214116780017224;0;0;0;0.0000111634766658911;0.00000000800132074017;0.0000375812367557547;0.0000002254209758648;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
50c9e674-afd9-456c-9440-6506bec6d55b;20.19.120;Feuerverzinktes Stahlblech;Hot dip galvanized steel;'Metalle' / 'Stahl und Eisen' / 'Stahlbleche';'Metals' / 'Steel and iron' / 'Steel sheets';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/50c9e674-afd9-456c-9440-6506bec6d55b?version=20.19.120;thinkstep;;;;;;;1;qm;03b7dae6-135e-477a-a07b-8cfdda130d09;Stahl (feuerverzinkt);;5.72;;;;;;;;D;;;-8.99592340128141;0.00000000000005525973;-0.00271006022144464;-0.0207506483870893;-0.00172370716849881;0.00000021411643681932;-71.1572926662881;7.76245453449085;0;7.76245453449085;-68.0305264634993;0;-68.0305264634993;0;0;0;-0.00612838147193671;-0.0000000576187925648;-0.129561297707745;0.00123440118119377;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
50180064-236e-4e52-9a1e-f172dde80844;20.19.120;Kalkzementmörtel;Lime cement mortar;'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Mauermörtel';'Mineral building products' / 'Mortar and Concrete' / 'Mortar (masonry)';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/50180064-236e-4e52-9a1e-f172dde80844?version=20.19.120;thinkstep;;;;;;;1;m3;e6092177-ae1f-4297-a7fb-5baf65420279;Kalkzementmörtel;;;1800;;;;;;;A1-A3;;;202.002891403859;0.00000000000087486585;0.00290414079579338;0.23154799208528;0.0615417753584003;0.000262554257158488;769.334832910654;172.808024450586;0;172.808024450586;832.479560746138;0;832.479560746138;0;0;0;0.185107803981996;0.0000100333987958189;102.813232617754;0.0250214457291508;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
50180064-236e-4e52-9a1e-f172dde80844;20.19.120;Kalkzementmörtel;Lime cement mortar;'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Mauermörtel';'Mineral building products' / 'Mortar and Concrete' / 'Mortar (masonry)';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/50180064-236e-4e52-9a1e-f172dde80844?version=20.19.120;thinkstep;;;;;;;1;m3;e6092177-ae1f-4297-a7fb-5baf65420279;Kalkzementmörtel;;;1800;;;;;;;C2;;;6.27432639869532;0.00000000000000207299;-0.00435611288900804;0.0139617682877408;0.00335211547700513;0.0000005270154004694;83.9488071861313;4.9003504117815;0;4.9003504117815;84.1752970167245;0;84.1752970167245;0;0;0;0.00438867502124344;0.00000314554305260662;0.0147742356573689;0.000088619292685482;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
50180064-236e-4e52-9a1e-f172dde80844;20.19.120;Kalkzementmörtel;Lime cement mortar;'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Mauermörtel';'Mineral building products' / 'Mortar and Concrete' / 'Mortar (masonry)';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/50180064-236e-4e52-9a1e-f172dde80844?version=20.19.120;thinkstep;;;;;;;1;m3;e6092177-ae1f-4297-a7fb-5baf65420279;Kalkzementmörtel;;;1800;;;;;;;C4;;;29.4654267263471;0.00000000000016369043;0.0141933331358814;0.187184531321998;0.0210602932259037;0.00000298667112948566;417.911909585959;56.449499451787;0;56.449499451787;430.088896208822;0;430.088896208822;0;0;0;0.108211956148613;0.00000655516238483128;2162.1335288693;0.00482241775057721;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4f4cdf6b-4419-4727-b1ad-00facf104237;20.19.120;Holzpellets (6,2% Feuchte / 5,8% Wassergehalt);Wood pellets (6,2% moisture / 5,8% H2O content);'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Holz-Pellets';'Others' / 'Energy carrier - delivery free user' / 'Wood pellets';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/4f4cdf6b-4419-4727-b1ad-00facf104237?version=20.19.120;thinkstep;;;;;;;1;kg;a8611829-5a5c-4da4-8bff-a3f013cca597;Wood pellets (5.8% H2O content);;;;;;;;;;B6;;;-1.63125572631324;0.00000000000000160309;0.0000454852749264351;0.000404661202536383;0.0000847628147742462;0.00000001747613048048;1.12466518374326;21.5453860145866;0;21.5453860145866;1.21384649342833;0;1.21384649342833;0;0;0;0.000166963171152724;0.00000000402462478267;0.000559921297869761;0.0000353243633953925;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4e5198e4-4eea-4550-8853-b76a6d6f9f05;20.19.120;Öl-Niedertemperaturgerät 120-400 kW (Standgerät);Oil low temperature boiler 120-400 kW (upright unit);'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger';'Building service engineering' / 'Heating' / 'Heat generator';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/4e5198e4-4eea-4550-8853-b76a6d6f9f05?version=20.19.120;thinkstep;;;;;;;1;pcs.;6ec9cdc7-ff8c-42e6-a8f0-f9c0ab563498;Öl-Niedertemperaturgerät 120-400 kW (Standgerät) (Stück);;;;;;;;;;A1-A3;;;3035.05117870887;0.0000000481199195562;0.673198472416576;8.20628932220781;0.759170607817929;0.10348235426151;33089.5051086055;10531.3007206293;0;10531.3007206293;36654.1147114854;0;36654.1147114854;812.383136568481;0;0;8.5342005439646;0.000320067000562608;104.309571654752;1.40641398515106;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
