oekobaudatProcessUuid,oekobaudatDatastockUuid,oekobaudatDatastockName,productId,tBaustoffVersion,productName,eolCategoryId,eolCategoryName,eolScenarioUnbuiltReal,eolScenarioUnbuiltPotential,technologyFactor
3b1f0c75-07a4-4182-b310-5529fc5b54a6,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,1,2024-Q4,Acetyliertes Holz ,1,Holz - acetyliert,EV+,EV+,0.0
0dec19c7-53db-4cb9-bbba-4d44d3da62a9,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,1,2024-Q4,Acetyliertes Holz ,1,Holz - acetyliert,EV+,EV+,0.0
bd6d6d89-b76d-4002-a217-afffbb8aa308,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,2,2024-Q4,Aluminium Profil,2,Alu unbeschichtet od. eloxiert (Sz. Knetleg zu Guss),RC+,CL+,0.75
fdc99ab8-d843-44ec-a66c-92367d244321,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,2,2024-Q4,Aluminium Profil,2,Alu unbeschichtet od. eloxiert (Sz. Knetleg zu Guss),RC+,CL+,0.75
3feca796-791b-46d3-8160-95ef243ffb9d,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,2,2024-Q4,Aluminium Profil,2,Alu unbeschichtet od. eloxiert (Sz. Knetleg zu Guss),RC+,CL+,0.75
a4c1c27c-53a0-4027-83f6-88c52c758bb1,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,3,2024-Q4,Aluminiumblech,2,Alu unbeschichtet od. eloxiert (Sz. Knetleg zu Guss),RC+,CL+,0.75
f0f13788-bc1b-44d4-9f37-082a6d22b432,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,3,2024-Q4,Aluminiumblech,2,Alu unbeschichtet od. eloxiert (Sz. Knetleg zu Guss),RC+,CL+,0.75
143a4df2-563e-4ef9-b75b-90e1cf9f7ef9,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,3,2024-Q4,Aluminiumblech,2,Alu unbeschichtet od. eloxiert (Sz. Knetleg zu Guss),RC+,CL+,0.75
55a89d7b-b585-404f-be34-bb7285730a89,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,4,2024-Q4,Armierung (für Kunstharzspachtel),3,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung",EB,EB,0.0
5c847387-b2b3-4ad5-8a11-e55488f957f6,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,4,2024-Q4,Armierung (für Kunstharzspachtel),3,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung",EB,EB,0.0
d4a53a6a-2a78-4f43-90e1-aca206cb5668,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,4,2024-Q4,Armierung (für Kunstharzspachtel),3,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung",EB,EB,0.0
b8a9dd13-100b-40bf-b982-06937c4c5f65,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,101,2024-Q4,Glasfaser-Armierung,3,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung",EB,EB,0.0
b3bb06b1-fefb-4e57-99ee-aa113000343b,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,101,2024-Q4,Glasfaser-Armierung,3,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung",EB,EB,0.0
fa976ebb-09ce-4e5b-9976-621d9ac1f12e,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,103,2024-Q4,Glasvlies,3,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung",EB,EB,0.0
49ff9df1-d12d-48f6-a391-0d72d695ffcf,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,103,2024-Q4,Glasvlies,3,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung",EB,EB,0.0
71be07b3-39ff-47ce-b1c9-9c536daeb56e,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,103,2024-Q4,Glasvlies,3,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung",EB,EB,0.0
,,,5,2024-Q4,Asphalttragschicht - Hochbau,4,Asphalt (Hochbau),Dep+,CL+,0.75
ad94ce55-af1d-4da0-963c-bf263aaa37ee,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,107,2024-Q4,Gussasphalt,4,Asphalt (Hochbau),Dep+,CL+,0.75
2d7f6993-c585-4674-b030-348434efeaca,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,107,2024-Q4,Gussasphalt,4,Asphalt (Hochbau),Dep+,CL+,0.75
b29d88ed-8621-4ece-9e2f-78af05cb3f0f,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,107,2024-Q4,Gussasphalt,4,Asphalt (Hochbau),Dep+,CL+,0.75
19f46be3-d65a-441f-8d74-dfc412160cf1,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,287,2024-Q4,Splittmastixasphalt SMA,4,Asphalt (Hochbau),Dep+,CL+,0.75
78fb80c2-6d74-49fe-97fa-4d436af75106,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,287,2024-Q4,Splittmastixasphalt SMA,4,Asphalt (Hochbau),Dep+,CL+,0.75
d24a85e3-f395-4124-9874-c01f977a893f,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,287,2024-Q4,Splittmastixasphalt SMA,4,Asphalt (Hochbau),Dep+,CL+,0.75
85de02e5-2782-4050-9c01-c5de3849fbce,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,6,2024-Q4,Asphalttragschicht - Infrastruktur,5,Asphalt (Infrastrukturbau),RC+,CL+,0.75
f34786e7-0953-4085-9f3d-955481cdd4ea,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,6,2024-Q4,Asphalttragschicht - Infrastruktur,5,Asphalt (Infrastrukturbau),RC+,CL+,0.75
9795c91c-0918-46fa-8a51-47deb180c271,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,6,2024-Q4,Asphalttragschicht - Infrastruktur,5,Asphalt (Infrastrukturbau),RC+,CL+,0.75
,,,7,2024-Q4,"Balkenschichtholz Nadelholz - unbeschichtet, naturbelassen",6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
8041ec07-5885-40dc-bfc9-190013f6749b,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,38,2024-Q4,Brettschichtholz Nadelholz,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
c816b036-6bdf-48e5-8ef8-a76d7872f589,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,38,2024-Q4,Brettschichtholz Nadelholz,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
86138863-3c1c-4345-9ae9-03ba28a5f9a7,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,38,2024-Q4,Brettschichtholz Nadelholz,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
,,,39,2024-Q4,Brettsperrholz,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
,,,157,2024-Q4,Konstruktionsvollholz - naturbelassen,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
08bbc2e2-1513-4ce3-816e-99e95fdafc4e,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,267,2024-Q4,Schnittholz Buche ,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
47522e31-78c8-43ea-aac4-c7c9d6ca30ab,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,267,2024-Q4,Schnittholz Buche ,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
67b6c807-3924-4bc5-b983-6aeff6537e45,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,267,2024-Q4,Schnittholz Buche ,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
7ec1d463-fd99-4b1d-9a57-9a72cac408d2,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,268,2024-Q4,Schnittholz Eiche,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
54343f3c-d101-4dd4-883f-0515c44e38de,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,268,2024-Q4,Schnittholz Eiche,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
17bcb2ce-39fd-400b-baf9-370c63589efd,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,268,2024-Q4,Schnittholz Eiche,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
3057d7c0-7bee-4ba2-9edf-517d4cd97a14,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,269,2024-Q4,Schnittholz Fichte,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
5f5a9cef-8b0a-4a8a-9828-9a681e5ee399,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,269,2024-Q4,Schnittholz Fichte,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
f00557bd-5b73-4624-8c7b-834db8e8b106,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,269,2024-Q4,Schnittholz Fichte,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
aea021e8-7e2f-4f6b-ae3f-a76cba4c5d6e,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,270,2024-Q4,Schnittholz Kiefer ,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
d171cb17-81c4-41c9-9e14-0da45be14221,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,270,2024-Q4,Schnittholz Kiefer ,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
0b87961e-ea66-4757-b483-229ece59cb97,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,270,2024-Q4,Schnittholz Kiefer ,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
8c47fba4-0e61-48d1-a03f-bf17911f0dae,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,271,2024-Q4,Schnittholz Lärche,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
9d1d96af-3f9b-41fb-bd33-43ec9e2fd1fd,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,271,2024-Q4,Schnittholz Lärche,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
9f6cf0e4-7455-4c31-a99f-552926c4040e,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,271,2024-Q4,Schnittholz Lärche,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
d7073560-4c4b-4cb0-b6bf-a902950c5109,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,272,2024-Q4,Schnittholz Zeder ,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
de1d54e8-8211-416b-9ff6-cebeb5123c71,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,272,2024-Q4,Schnittholz Zeder ,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
8bed6eec-b795-4585-b036-77f4344c1cf9,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,272,2024-Q4,Schnittholz Zeder ,6,"Holz - massiv, naturbelassen",RC+,CL+,0.75
ac361408-4ede-4ed2-a638-598ee3c53285,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,8,2024-Q4,Balkenschichtholz Nadelholz - beschichtet,7,"Holz - massiv, beschichtet",RC+,CL-,1.0
21500862-0dac-4cd2-b5bd-f6cb8d5b121b,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,8,2024-Q4,Balkenschichtholz Nadelholz - beschichtet,7,"Holz - massiv, beschichtet",RC+,CL-,1.0
aeab0f39-5eab-422f-8c4b-822bb98aa63c,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,8,2024-Q4,Balkenschichtholz Nadelholz - beschichtet,7,"Holz - massiv, beschichtet",RC+,CL-,1.0
703eec32-59af-47e1-9c91-4a32afe3187f,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,158,2024-Q4,Konstruktionsvollholz - beschichtet,7,"Holz - massiv, beschichtet",RC+,CL-,1.0
f7f147bb-a27f-491a-9f5a-b21d6f24c61c,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,158,2024-Q4,Konstruktionsvollholz - beschichtet,7,"Holz - massiv, beschichtet",RC+,CL-,1.0
6b363ddc-f127-4d44-9f4b-54daada07465,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,158,2024-Q4,Konstruktionsvollholz - beschichtet,7,"Holz - massiv, beschichtet",RC+,CL-,1.0
,,,9,2024-Q4,Beton - Carbonfasern / Textilbeton ,8,Beton - Carbonfasern ,Dep-,Dep-,0.0
9357b7fc-cf0a-45fc-8299-e794e3889a40,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,10,2024-Q4,"Betonfertigteil Decke 20cm - exkl. Bewehrung, Standard EoL",9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
6575f9dd-8a50-440c-90df-30608167c739,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,10,2024-Q4,"Betonfertigteil Decke 20cm - exkl. Bewehrung, Standard EoL",9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
45e6dcac-70b9-4982-bf04-4ff566facba1,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,10,2024-Q4,"Betonfertigteil Decke 20cm - exkl. Bewehrung, Standard EoL",9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
ab0a0f3c-41f6-4b0a-a12c-f8bd0c8a4a23,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,11,2024-Q4,"Betonfertigteil Treppe (1,1 m Breite, 9 Stufen a 16 cm)  - exkl. Bewehrung, Standard EoL",9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
2632f4e8-7671-4d87-a8bc-9defdb54d117,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,11,2024-Q4,"Betonfertigteil Treppe (1,1 m Breite, 9 Stufen a 16 cm)  - exkl. Bewehrung, Standard EoL",9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
20b0761f-99e0-48db-b1e4-0fdb1b7739ef,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,11,2024-Q4,"Betonfertigteil Treppe (1,1 m Breite, 9 Stufen a 16 cm)  - exkl. Bewehrung, Standard EoL",9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
b342696e-2ebb-4fe1-a71d-f3520db0cee9,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,12,2024-Q4,"Betonfertigteil Wand 12cm  - exkl. Bewehrung, Standard EoL",9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
4ee14334-d724-44ec-a819-92b35500453b,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,12,2024-Q4,"Betonfertigteil Wand 12cm  - exkl. Bewehrung, Standard EoL",9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
97b971c7-8d43-4650-bfd6-75fdcf9a2101,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,12,2024-Q4,"Betonfertigteil Wand 12cm  - exkl. Bewehrung, Standard EoL",9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
bdda4364-451f-4df2-a68b-5912469ee4c9,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,13,2024-Q4,Beton-Mauersteine - Standard EoL,9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
47583aa9-56d9-4b39-8cc3-e3513210dd17,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,13,2024-Q4,Beton-Mauersteine - Standard EoL,9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
2cdcffc6-84e9-4238-b8af-beebabea9a2d,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,13,2024-Q4,Beton-Mauersteine - Standard EoL,9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
6739667a-49d1-4a9c-a4b2-eb542167710c,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,253,2024-Q4,Recycling Transportbeton C20/25 - exkl. Bewehrung,9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
8f11c179-e367-4833-93f3-10597923c79c,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,253,2024-Q4,Recycling Transportbeton C20/25 - exkl. Bewehrung,9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
899ad6d2-c598-4831-bc0a-8638aa034a69,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,254,2024-Q4,Recycling Transportbeton C25/30 - exkl. Bewehrung,9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
61c0c795-7116-407d-8635-68fe422f76a9,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,254,2024-Q4,Recycling Transportbeton C25/30 - exkl. Bewehrung,9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
b38f2dac-fa08-4a9c-ae8d-017f6e2f169f,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,255,2024-Q4,Recycling Transportbeton C30/37 - exkl. Bewehrung,9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
3e15eb88-e824-4a81-972a-45e06930aa19,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,255,2024-Q4,Recycling Transportbeton C30/37 - exkl. Bewehrung,9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
5c89cce2-688c-4fed-aa02-eda80ffba5f7,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,256,2024-Q4,Recycling Transportbeton C50/60  - exkl. Bewehrung,9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
732a4fb1-1017-4682-ac12-49a256354964,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,256,2024-Q4,Recycling Transportbeton C50/60  - exkl. Bewehrung,9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
d84cbf6a-0a50-426f-aa3d-c45918b43575,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,310,2024-Q4,Tragdeckschicht  Beton,9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
24d554b6-a720-45a3-b80d-17a46e612f26,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,310,2024-Q4,Tragdeckschicht  Beton,9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
c6f77799-ed43-4ec4-bfc3-0759e41b60ca,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,310,2024-Q4,Tragdeckschicht  Beton,9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
9702d9ab-2af2-4fdc-9d99-225583a9ffb7,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,315,2024-Q4,"Transportbeton C20/25 - exkl. Bewehrung, Standard EoL",9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
923e1c71-f172-4902-a5f5-c4a1e8a773bc,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,315,2024-Q4,"Transportbeton C20/25 - exkl. Bewehrung, Standard EoL",9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
e3d7a045-ee91-43ac-8fb4-a5216c65ba0b,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,315,2024-Q4,"Transportbeton C20/25 - exkl. Bewehrung, Standard EoL",9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
d2ae1721-bb2a-4386-9d9f-abb1c774b0a8,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,316,2024-Q4,"Transportbeton C25/30 - exkl. Bewehrung, Standard EoL",9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
a71e60a5-b64b-4715-ae8a-c8c8819149d2,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,316,2024-Q4,"Transportbeton C25/30 - exkl. Bewehrung, Standard EoL",9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
a758fb6a-7fb1-4cdc-b652-c42cf2f7632c,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,317,2024-Q4,"Transportbeton C30/37 - exkl. Bewehrung, Standard EoL",9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
258b377e-ec3b-4e8c-b3fd-dda1eb370f7d,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,317,2024-Q4,"Transportbeton C30/37 - exkl. Bewehrung, Standard EoL",9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
d6f982e3-beda-49f0-a298-694fcbf3ba38,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,317,2024-Q4,"Transportbeton C30/37 - exkl. Bewehrung, Standard EoL",9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
079ed601-8b92-49cd-9c09-ab8e067366cf,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,318,2024-Q4,"Transportbeton C50/60 - exkl. Bewehrung, Standard EoL",9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
0a1fa7f9-ad49-4942-a173-cb8c4ad99c9b,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,318,2024-Q4,"Transportbeton C50/60 - exkl. Bewehrung, Standard EoL",9,Beton Standard (ohne Bewehr.),RC+,RC+,1.0
e9ae96ee-ba8d-420d-9725-7c8abd06e082,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,14,2024-Q4,Bewehrungsstahl,10,Stahl - Bewehrung,CL+,CL+,1.0
8565038f-5c21-48d7-94cb-958498ba9dd3,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,14,2024-Q4,Bewehrungsstahl,10,Stahl - Bewehrung,CL+,CL+,1.0
f6861618-5a92-4c3a-94ba-9f7329b29662,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,14,2024-Q4,Bewehrungsstahl,10,Stahl - Bewehrung,CL+,CL+,1.0
8de12467-96a0-459e-9f97-90e95fb7b23f,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,15,2024-Q4,Naturbims Körnung,11,Bims / Blähschüttung,Dep+,RC+,0.75
6d3a545c-07b1-4d65-8fa9-2574dca3f8d9,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,15,2024-Q4,Naturbims Körnung,11,Bims / Blähschüttung,Dep+,RC+,0.75
18563fde-e042-4c4f-9a28-01de646ea9ef,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,15,2024-Q4,Naturbims Körnung,11,Bims / Blähschüttung,Dep+,RC+,0.75
81a76ff5-8928-4f71-8e1f-c7c78b7e5a95,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,17,2024-Q4,Bimssand,11,Bims / Blähschüttung,Dep+,RC+,0.75
050c82cc-9f07-48c2-a365-c41b1fa4fb1e,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,17,2024-Q4,Bimssand,11,Bims / Blähschüttung,Dep+,RC+,0.75
5b1356cc-f9f5-46d8-b8ae-21d0a426baf4,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,17,2024-Q4,Bimssand,11,Bims / Blähschüttung,Dep+,RC+,0.75
e2306538-776d-4bc5-ae3b-1c920fb40285,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,25,2024-Q4,Blähglas Körnung,11,Bims / Blähschüttung,Dep+,RC+,0.75
03df95b7-c807-461d-a163-56a98528d8e8,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,25,2024-Q4,Blähglas Körnung,11,Bims / Blähschüttung,Dep+,RC+,0.75
dad163a2-a15b-48e0-a763-6142445b5d42,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,25,2024-Q4,Blähglas Körnung,11,Bims / Blähschüttung,Dep+,RC+,0.75
b76ded67-067b-47f6-b131-a73db86039b0,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,28,2024-Q4,Blähschiefer,11,Bims / Blähschüttung,Dep+,RC+,0.75
d908dcf0-4db3-4f92-be60-79c6f5183aca,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,28,2024-Q4,Blähschiefer,11,Bims / Blähschüttung,Dep+,RC+,0.75
e3dce4ce-b205-41b0-a033-ca8c6b1eaed0,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,28,2024-Q4,Blähschiefer,11,Bims / Blähschüttung,Dep+,RC+,0.75
f70e7397-ab7b-47c8-a172-6992a615ee2e,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,29,2024-Q4,Blähton Körnung,11,Bims / Blähschüttung,Dep+,RC+,0.75
d5df3d3b-abfa-4ba9-9ec0-60e7fe21b72a,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,29,2024-Q4,Blähton Körnung,11,Bims / Blähschüttung,Dep+,RC+,0.75
67c9d57a-872a-4614-8be8-37ecaf9952e4,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,29,2024-Q4,Blähton Körnung,11,Bims / Blähschüttung,Dep+,RC+,0.75
3749834e-307f-4cb2-b903-4ef4bd463446,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,33,2024-Q4,Blähton Sand,11,Bims / Blähschüttung,Dep+,RC+,0.75
008280d2-302f-4735-b845-1b3af6f14151,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,33,2024-Q4,Blähton Sand,11,Bims / Blähschüttung,Dep+,RC+,0.75
8ac5659c-5918-41bb-966d-91efdd6c4e50,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,33,2024-Q4,Blähton Sand,11,Bims / Blähschüttung,Dep+,RC+,0.75
f8d6bd85-55e0-42d3-982b-b814387b7f58,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,181,2024-Q4,Lava Körnung,11,Bims / Blähschüttung,Dep+,RC+,0.75
e2799f93-b221-48c5-b7ee-9dd39850e379,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,181,2024-Q4,Lava Körnung,11,Bims / Blähschüttung,Dep+,RC+,0.75
2812667f-8ca5-4ee1-a9ac-7ed13045b7ff,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,181,2024-Q4,Lava Körnung,11,Bims / Blähschüttung,Dep+,RC+,0.75
82c7e263-3026-45f8-aec7-ebdf818464e4,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,228,2024-Q4,Perlite 0-1,11,Bims / Blähschüttung,Dep+,RC+,0.75
07d95427-572c-413c-ab1a-ef5e991c69ef,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,228,2024-Q4,Perlite 0-1,11,Bims / Blähschüttung,Dep+,RC+,0.75
ad49148a-69c3-41b5-9cbb-d93a31f1fd17,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,228,2024-Q4,Perlite 0-1,11,Bims / Blähschüttung,Dep+,RC+,0.75
44c57da1-24ce-488d-b4f9-283fa603cc9d,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,229,2024-Q4,Perlite 0-3,11,Bims / Blähschüttung,Dep+,RC+,0.75
e9cee0e5-e898-45dc-8431-a3ce91acb787,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,229,2024-Q4,Perlite 0-3,11,Bims / Blähschüttung,Dep+,RC+,0.75
d69a69ca-9323-4a28-81f7-ed8b457080c6,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,229,2024-Q4,Perlite 0-3,11,Bims / Blähschüttung,Dep+,RC+,0.75
